uuid,site_code,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,AtlasSci_DO,AtlasSci_FloatCond
2ac6ff1b-f5bc-4408-8fbe-4bd2a12fccde,south_fork_0,2025-06-14 21:45:27,451.7,195.0,17.3,,,
f3b5331f-f557-42b7-9587-a32ca64e1003,south_fork_0,2025-06-14 22:00:27,451.0,195.0,17.3,,,
5ccc4385-41af-4cc0-b415-4529d831deae,south_fork_0,2025-06-14 22:15:27,452.0,194.7,17.4,,,
7789ca1e-9a5f-49f1-b06e-5ede42af0176,south_fork_0,2025-06-14 22:30:27,452.0,195.0,17.42,,,
5cc203d0-caa0-421b-8130-a9938a008f5b,south_fork_0,2025-06-14 22:45:28,452.5,194.3,17.5,,,
5400d333-a949-41ab-a6b8-b9b76b6ca536,south_fork_0,2025-06-14 23:00:27,451.2,194.3,17.6,,,
2ec7899b-9dc4-4cf6-a3c7-8bfd67f1818a,south_fork_0,2025-06-14 23:15:27,452.2,195.0,17.6,,,
3c777822-5eb1-430b-a8a0-6dac304d10b7,south_fork_0,2025-06-14 23:30:27,451.0,194.0,17.7,,,
514dd807-35e2-48d7-b25e-f8e5fe12ae08,south_fork_0,2025-06-14 23:45:27,451.2,195.2,17.6,,,
47aa0787-4a93-4200-a00b-2e6e2eeec6c9,south_fork_0,2025-06-15 00:00:27,452.3,194.8,17.6,,,
42f92ed0-1512-445b-9996-39f8074fc1cb,south_fork_0,2025-06-15 00:15:27,454.0,195.3,17.5,,,
6f78d28e-8d25-4557-b065-7844c6264595,south_fork_0,2025-06-15 00:30:27,454.2,194.2,17.52,,,
efbf35f0-2831-4bfe-8eee-1260d3a20bbf,south_fork_0,2025-06-15 00:45:27,454.0,194.0,17.6,,,
ad2ee347-14b5-4a16-b530-26cae9aba342,south_fork_0,2025-06-15 01:00:27,454.0,194.0,17.6,,,
ac83b713-b6e2-44b7-ba62-178a96713f56,south_fork_0,2025-06-15 01:15:27,453.2,194.8,17.6,,,
3a5ec794-82ec-4fc6-9741-7d5d9c1c9cb7,south_fork_0,2025-06-15 01:30:28,453.0,194.0,17.5,,,
a1ff5720-f788-4d14-a52e-4aaa157d9c48,south_fork_0,2025-06-15 01:45:27,452.2,194.2,17.4,,,
0c743add-f79f-4f9e-a086-d3d26e9acdbe,south_fork_0,2025-06-15 02:00:27,452.0,194.2,17.3,,,
e8f4832d-2c90-4295-968c-b1ebc1b87ad2,south_fork_0,2025-06-15 02:15:27,451.5,193.8,17.3,,,
810a68aa-1b80-4249-8fd1-e08277f44561,south_fork_0,2025-06-15 02:30:28,451.0,193.5,17.2,,,
7d7a6c24-e7d6-4932-960c-e18d832c4488,south_fork_0,2025-06-15 02:45:27,451.2,193.3,17.2,,,
4155a767-401c-433e-b78c-d59af43d30d0,south_fork_0,2025-06-15 03:00:27,451.7,192.8,17.12,,,
f46ebbed-4ef5-4f0a-86ad-0084808c7cd4,south_fork_0,2025-06-15 03:15:27,451.7,192.8,17.1,,,
e8a20b38-bfea-437b-822f-1ae016183317,south_fork_0,2025-06-15 03:30:27,452.0,192.5,17.1,,,
d32312d1-fd17-4c23-93e3-110953d94e00,south_fork_0,2025-06-15 03:45:27,451.5,193.8,17.1,,,
a8815afb-e8ee-4f91-8b34-a236d091f535,south_fork_0,2025-06-15 04:00:27,451.2,192.0,17.0,,,
ce4cb631-825e-4599-9926-1c241b0c430e,south_fork_0,2025-06-15 04:15:27,451.0,191.8,17.0,,,
98d9e9d5-2d58-4cde-a5cd-5af77f1e54e3,south_fork_0,2025-06-15 04:30:27,451.0,192.2,17.0,,,
6849ead8-67c9-4c77-aa42-3eca937d88f3,south_fork_0,2025-06-15 04:45:28,451.0,192.5,17.0,,,
3ab15b90-726c-49aa-a8c5-8d3b834a5d00,south_fork_0,2025-06-15 05:00:27,450.8,193.2,17.0,,,
2a6d2054-074f-466c-bb48-bb503be926e1,south_fork_0,2025-06-15 05:15:27,451.2,193.7,17.0,,,
94009d7c-ce77-4fab-83a5-221ac058c50a,south_fork_0,2025-06-15 05:30:27,450.2,194.0,17.0,,,
03636ae4-89ab-463e-babe-2cfbd48177ee,south_fork_0,2025-06-15 05:45:29,450.0,192.8,17.0,,,
54c1e0c5-768d-45dd-980f-3fc0342fb7f0,south_fork_0,2025-06-15 06:00:27,449.8,193.0,16.9,,,
cc5ade91-b496-4c5f-91da-68b2952d7415,south_fork_0,2025-06-15 06:15:27,450.0,193.2,16.9,,,
8712326d-3394-45eb-9b0f-ff16a5614a47,south_fork_0,2025-06-15 06:30:26,449.8,194.3,16.9,,,
fcb52a82-3ed1-416d-9cc7-a5da97420516,south_fork_0,2025-06-15 06:45:27,449.2,192.8,16.9,,,
9c626477-a37e-4622-a151-2990effc8171,south_fork_0,2025-06-15 07:00:28,449.3,193.8,16.9,,,
7b1189e8-4df0-44b8-af32-384c9d9dc47a,south_fork_0,2025-06-15 07:15:27,450.5,192.8,16.9,,,
72c5d01d-773d-4c05-a934-7f182687cace,south_fork_0,2025-06-15 07:30:27,449.3,192.5,16.9,,,
edb1c652-d015-4f63-ba44-ee7766f077fb,south_fork_0,2025-06-15 07:45:27,449.8,192.2,16.9,,,
cc656f95-ec3c-40cd-ba6f-a7f2ebf081e5,south_fork_0,2025-06-15 08:00:27,449.2,192.5,16.9,,,
1d668b69-ee4b-4f69-bf0c-33f9caa92e2d,south_fork_0,2025-06-15 08:15:27,449.2,193.0,16.9,,,
afb014ba-72be-4008-bda7-ee9aec0ededb,south_fork_0,2025-06-15 08:30:27,448.3,193.0,16.9,,,
a5af73b5-903f-490b-9981-b815e445a621,south_fork_0,2025-06-15 08:45:27,448.8,193.2,16.9,,,
c85049a7-b495-4fce-b674-08239d110ffd,south_fork_0,2025-06-15 09:00:27,449.0,192.8,16.9,,,
e4f4e60d-d7c3-45b1-bb61-87daa261b99f,south_fork_0,2025-06-15 09:15:27,449.7,193.5,16.9,,,
2163a1e5-2cd6-4e5e-8d23-a7026471b5cb,south_fork_0,2025-06-15 09:30:27,448.8,193.2,16.9,,,
432632d0-5fbc-4a09-909a-fd613beef245,south_fork_0,2025-06-15 09:45:29,448.7,193.3,16.9,,,
7c5d79ac-02d6-4ce1-ab62-e5e16c3a5532,south_fork_0,2025-06-15 10:00:27,448.8,192.7,16.9,,,
fa04502f-2223-40ec-b3b3-210939191fb8,south_fork_0,2025-06-15 10:15:26,449.5,191.8,16.9,,,
368b069e-e4b4-4d2b-87d8-80f9b04f783d,south_fork_0,2025-06-15 10:30:27,449.8,192.3,16.8,,,
50ad7a73-883a-40f8-82a7-9c02fdf0d05a,south_fork_0,2025-06-15 10:45:27,450.2,193.0,16.8,,,
78d0281b-9577-41c0-aa91-544346aa9292,south_fork_0,2025-06-15 11:00:27,449.3,193.3,16.8,,,
d7714309-dfe5-40aa-a063-5da5d217fe01,south_fork_0,2025-06-15 11:15:27,448.8,193.0,16.9,,,
ef9843a1-a8df-4cd9-9124-d0b3e2bbf10c,south_fork_0,2025-06-15 11:30:27,448.8,192.5,16.8,,,
4d35ab01-1bc1-4b48-9b57-ff605354d9fe,south_fork_0,2025-06-15 11:45:27,448.3,194.0,16.8,,,
a5359f8d-e70c-46c6-b105-5e744dfcf66c,south_fork_0,2025-06-15 12:00:27,447.7,194.0,16.8,,,
3dc7e5e8-959b-48f4-8029-33d04e9594c2,south_fork_0,2025-06-15 12:15:27,447.2,193.0,16.8,,,
fd8ed436-39c8-41fd-9ae2-51d5c9bc22dc,south_fork_0,2025-06-15 12:30:27,448.0,194.0,16.8,,,
98421be0-6d3b-4dca-a5f9-4ae4e3302339,south_fork_0,2025-06-15 12:45:27,447.8,193.7,16.8,,,
0408a589-c8a3-42f4-a32e-2d5d4c29d8c0,south_fork_0,2025-06-15 13:00:28,447.2,192.8,16.8,,,
18f69440-fac7-4e35-a544-62f0fc269107,south_fork_0,2025-06-15 13:15:27,447.8,193.0,16.8,,,
8a31a37d-33ba-4df0-ab1b-c1520fa72a5e,south_fork_0,2025-06-15 13:30:27,447.8,192.2,16.9,,,
ef106b2d-483d-4d07-b1b6-55df5db76789,south_fork_0,2025-06-15 13:45:27,448.2,193.3,16.9,,,
d4ff1295-a27f-4c0b-9bce-345d638e790e,south_fork_0,2025-06-15 14:00:27,448.3,193.0,16.9,,,
6ae21cfb-a039-43bc-a1f0-6f191a9935c8,south_fork_0,2025-06-15 14:15:27,449.3,192.0,16.9,,,
bb8d30d4-8024-4af5-bac9-f4ddca2963a9,south_fork_0,2025-06-15 14:30:29,449.8,193.3,16.9,,,
16f9fe9f-59b5-453a-9c6c-7a9cdc7fc992,south_fork_0,2025-06-15 14:45:27,449.2,193.7,16.9,,,
5924ec25-10e4-4b81-be7a-98db0956c1ac,south_fork_0,2025-06-15 15:00:27,449.8,193.3,16.9,,,
fa99179c-aad7-4fca-8d47-457c0587317e,south_fork_0,2025-06-15 15:15:27,449.3,193.7,16.9,,,
c4cb3783-ba6f-4f87-9960-eb4c609a6bd9,south_fork_0,2025-06-15 15:30:27,449.7,192.5,16.9,,,
fb8b6e21-6b11-4acb-87d4-02bb96e35656,south_fork_0,2025-06-15 15:45:27,449.7,194.0,16.9,,,
0511ebf2-e72f-4266-a740-2ee1e187855e,south_fork_0,2025-06-15 16:00:27,449.5,193.0,16.95,,,
36a9f20b-b5b1-4f2b-874e-ed48b2ee7693,south_fork_0,2025-06-15 16:15:27,449.3,193.2,17.0,,,
df1c4c50-a83f-4978-a4da-a04ec5a59a45,south_fork_0,2025-06-15 16:30:27,451.0,194.2,17.1,,,
4c38a4d6-2676-41b9-8d6a-397867949e23,south_fork_0,2025-06-15 16:45:27,449.0,193.5,17.2,,,
134c8d78-ea3e-4b77-90a7-5076209bb602,south_fork_0,2025-06-15 17:00:27,449.0,194.0,17.2,,,
4ece5dc8-6ed2-40d9-81fd-99edad64b129,south_fork_0,2025-06-15 17:15:27,451.0,193.7,17.2,,,
e4ba5165-9db8-4630-a4e4-e2ceb58a790f,south_fork_0,2025-06-15 17:30:27,450.0,194.3,17.3,,,
3108f204-ac98-4f72-8ba5-fab5a1d9f90f,south_fork_0,2025-06-15 17:45:26,449.5,194.8,17.3,,,
d7a4431a-bac9-4143-acaa-201ebe83a713,south_fork_0,2025-06-15 18:00:27,449.3,194.5,17.4,,,
d21bbcd4-9994-4ab6-a6fe-aa4369469dea,south_fork_0,2025-06-15 18:15:27,449.2,194.2,17.4,,,
cbbec7ba-e316-4b6f-806e-4b16ff754d82,south_fork_0,2025-06-15 18:30:28,449.2,194.0,17.4,,,
d0dc4173-485a-43d7-a9fb-013e5ec38cc3,south_fork_0,2025-06-15 18:45:27,449.2,193.7,17.47,,,
67660142-52a8-42b0-bc45-451c4fd61213,south_fork_0,2025-06-15 19:00:27,449.7,193.5,17.5,,,
aab2c5c8-7848-4d28-aa21-48d46d604c5a,south_fork_0,2025-06-15 20:00:27,449.5,196.0,17.5,,,
0db2cea0-c1e7-41a2-9db4-0565a6ef2efe,south_fork_0,2025-06-15 20:15:27,450.0,195.8,17.5,,,
da8e075b-b6ad-44df-910f-163cb1694151,south_fork_0,2025-06-15 20:30:27,449.0,194.0,17.5,,,
59f24c27-6813-41ab-aaa4-4b21b14955d8,south_fork_0,2025-06-15 20:45:27,449.7,194.8,17.5,,,
bad1102c-d223-4352-956b-1ac941db1a69,south_fork_0,2025-06-15 21:00:27,449.8,194.8,17.5,,,
fd3d37e9-f4f2-426c-9fb7-47f8cc23c68a,south_fork_0,2025-06-15 21:15:27,448.8,195.5,17.5,,,
715c0945-36a6-4037-8387-2fabb6bad34e,south_fork_0,2025-06-15 21:30:26,449.3,195.2,17.5,,,
857507b5-2f37-46dc-80aa-ee065a401eb3,south_fork_0,2025-06-15 21:45:27,449.7,195.2,17.5,,,
a9c51fb5-1f09-4df7-9381-c38aaf93b4cf,south_fork_0,2025-06-15 22:00:27,449.2,195.3,17.5,,,
4ac44454-7236-4f67-a7e1-c67c07b3ffda,south_fork_0,2025-06-15 22:15:27,450.7,194.7,17.5,,,
bc3eb910-d2fe-4a5c-bea7-c9ed3090ff74,south_fork_0,2025-06-15 22:30:28,450.0,195.3,17.5,,,
5e6dca96-9eb8-4984-aae8-c306bab49e05,south_fork_0,2025-06-15 22:45:27,449.8,195.0,17.6,,,
3931864e-9f46-40d3-808b-34de54c57a8f,south_fork_0,2025-06-15 23:00:27,449.3,196.3,17.6,,,
e20732e3-a49b-4de0-80ee-2cffd85607e4,south_fork_0,2025-06-15 23:15:28,448.8,195.3,17.7,,,
ec14a121-03cd-41fb-b815-91ad9fb0ee40,south_fork_0,2025-06-15 23:30:27,449.0,195.8,17.7,,,
4c0a9fab-b9d1-460c-bd5f-8306e8807ed7,south_fork_0,2025-06-15 23:45:29,449.0,195.7,17.6,,,
d6e9a652-16ce-4810-a647-be44a6a7a53a,south_fork_0,2025-06-16 00:00:27,449.7,194.3,17.5,,,
6d03c0b3-565a-4c38-bf1c-c920fa46b998,south_fork_0,2025-06-16 00:15:27,449.0,194.3,17.5,,,
d441e26f-1e94-45f8-b962-3a6608a05aa0,south_fork_0,2025-06-16 00:30:27,450.2,194.5,17.5,,,
2136ecf1-e9a8-402e-82a3-3f9a1e542df5,south_fork_0,2025-06-16 00:45:27,449.3,195.7,17.5,,,
2cb8431c-5484-47de-b940-eba881011ccc,south_fork_0,2025-06-16 01:00:27,450.2,197.0,17.6,,,
79ac289c-d053-4953-b343-61b49276388d,south_fork_0,2025-06-16 01:15:28,450.5,196.3,17.5,,,
344d6194-456d-49b1-a782-b2f7cae5047d,south_fork_0,2025-06-16 01:30:27,449.2,195.3,17.4,,,
35930ca7-5596-4487-ab87-52407f1bfadd,south_fork_0,2025-06-16 01:45:27,449.7,195.2,17.2,,,
254ec44f-d8c3-4aee-9603-2b55b5aca5fb,south_fork_0,2025-06-16 02:00:27,448.8,195.0,17.2,,,
ce94a250-0312-4187-a12d-1bcf187c2dd6,south_fork_0,2025-06-16 02:15:28,448.0,195.8,17.2,,,
bfe0bc1f-708e-4094-af5e-f9ad7d2a38ee,south_fork_0,2025-06-16 02:30:27,448.7,195.5,17.2,,,
197deecd-6eb2-4266-a8a0-2d575c248b3c,south_fork_0,2025-06-16 02:45:27,447.3,194.7,17.2,,,
afefc4ba-5994-42f2-9ccf-402da204c7cc,south_fork_0,2025-06-16 03:00:28,449.0,195.5,17.1,,,
e6e72d5d-df50-4fa5-a198-69cf3013ae01,south_fork_0,2025-06-16 03:15:27,447.0,195.3,17.1,,,
0d89b853-6ad9-4754-9690-b3e1842b063d,south_fork_0,2025-06-16 03:30:27,447.0,196.0,17.2,,,
5005e92d-a343-4c36-bd71-1430cf9879d7,south_fork_0,2025-06-16 03:45:27,446.8,197.3,17.1,,,
